Location Code ,Date,Whitton Code,Taxa,Original count Unit,Original no's (per ml),Biovolume units,Biovolume (µm^3 per ml),mean cell/fil. length,mean cell width/diameter,mean cell depth,mean biovolume,Mean Staurastrum or Ceratium cell volume ,cells/colony or filament,Factor,Year,Month,Group code,Group,Genus,,,,,,,,
RB5,07-Aug-2012,16260010,Eudorina elegans,CO,1,CE,"73,622",,15.7,,2026.271236,,29.33333333,15990.24,2012,8,16,,Eudorina,elegans,,,,,,,
RB5,07-Aug-2012,16470010,Pandorina morum,CO,2,CE,"24,203",,10.6,,623.6145193,,20.88888889,15990.24,2012,8,16,,Pandorina,morum,,,,,,,
RB5,07-Aug-2012,16490010,Paulschulzia pseudovolvox,CO,0,CE,"5,933",,8.3,,299.3869731,,48,15990.24,2012,8,16,,Paulschulzia,pseudovolvox,,,,,,,
RB5,07-Aug-2012,16740000,Tetraspora,CO,6,CE,"11,393",,7.5,,220.8932335,,9,1152,2012,8,16,,Tetraspora,,,,,,,,
RB5,07-Aug-2012,17080010,Botryococcus braunii,CO,0,CO,"42,054",94.1,64.3,,203708.9882,,1,15990.24,2012,8,17,,Botryococcus,braunii,,,,,,,
RB5,07-Aug-2012,17200000,Coelastrum,CO,1,CE,"14,544",,14.1,,1467.763083,,16,15990.24,2012,8,17,,Coelastrum,,,,,,,,
RB5,07-Aug-2012,17330040,Dictyosphaerium pulchellum,CO,6,CE,"4,985",,4.7,,54.36159568,,16,1152,2012,8,17,,Dictyosphaerium,pulchellum,,,,,,,
RB5,07-Aug-2012,17580020,Monoraphidium contortum,CE,99,CE,"2,825",20.6,2.3,,28.52932649,,1,100,2012,8,17,,Monoraphidium,contortum,,,,,,,
RB5,07-Aug-2012,17580080,Monoraphidium minutum,CE,33,CE,"1,029",10.3,3.4,,31.17192951,,1,100,2012,8,17,,Monoraphidium,minutum,,,,,,,
RB5,07-Aug-2012,17640000,Oocystis,CO,33,CE,"68,008",13.3,8.6,,515.0473604,,4,100,2012,8,17,,Oocystis,,,,,,,,
RB5,07-Aug-2012,17680030,Pediastrum boryanum,CO,2,CO,"11,400",,37.5,5,5522.330836,,1,15990.24,2012,8,17,,Pediastrum,boryanum,,,,,,,
RB5,07-Aug-2012,17680050,Pediastrum duplex,CO,0,CO,"2,774",,58.5,5,13439.14432,,1,15990.24,2012,8,17,,Pediastrum,duplex,,,,,,,
RB5,07-Aug-2012,17810000,Scenedesmus,CO,66,CE,"7,588",8.7,2.9,,38.31015161,,3,100,2012,8,17,,Scenedesmus,,,,,,,,
RB5,07-Aug-2012,17910020,Sphaerocystis schroeteri,CO,3,CE,"8,750",,4.5,,47.71293843,,7.333333333,1152,2012,8,17,,Sphaerocystis,schroeteri,,,,,,,
RB5,07-Aug-2012,17910020,Sphaerocystis schroeteri,CO,1,CE,"13,332",,14.1,,1467.763083,,64,15990.24,2012,8,17,,Sphaerocystis,schroeteri,,,,,,,
RB5,07-Aug-2012,17960010,Tetraedron caudatum,CE,33,CE,"14,598",9.8,9.5,4.75,442.225,,1,100,2012,8,17,,Tetraedron,caudatum,,,,,,,
RB5,07-Aug-2012,17970050,Tetrastrum staurogeniaeforme,CO,33,CE,"1,057",2.5,2.8,,8.004778081,,4,100,2012,8,17,,Tetrastrum,staurogeniaeforme,,,,,,,
RB5,07-Aug-2012,25010010,Elakatothrix gelatinosa,CO,3,CE,563,28.9,3.5,,98.29585264,,2,1152,2012,8,25,,Elakatothrix,gelatinosa,,,,,,,
RB5,07-Aug-2012,27210000,Mougeotia,FI,3,CE,"41,661",58.3,6.3,,1817.354016,,8,1152,2012,8,27,,Mougeotia,,,,,,,,
RB5,07-Aug-2012,27370000,Staurastrum,CE,1,CE,"4,026",see calculation spreadsheet,,,6501,6501,1,15990.24,2012,8,27,,Staurastrum,,,,,,,,
RB5,21-Aug-2012,01060000,Aphanothece,CO,310,CO,"320,977",,15.809,,1034.384073,,1,576,2012,8,01,,Aphanothece,,,,,,,,
RB5,21-Aug-2012,01750010,Snowella lacustris,CO,17,CE,"4,461",2.2,1.8,,3.732212072,,69.33333333,1152,2012,8,01,,Snowella,lacustris,,,,,,,
RB5,21-Aug-2012,01780010,Woronichinia naegeliana,CO,190,CE,"697,292",5.8,3.9,,46.19083679,,1,576,2012,8,01,,Woronichinia,naegeliana,,,,,,,
RB5,21-Aug-2012,01780010,Woronichinia naegeliana,CE,99,CE,"4,013",6.3,3.5,,40.40873551,,79.60606061,100,2012,8,01,,Woronichinia,naegeliana,,,,,,,
RB5,21-Aug-2012,05020000,Chroomonas,CE,165,CE,"16,172",8,5.4,4.32,97.7160979,,1,100,2012,8,05,,Chroomonas,,,,,,,,
RB5,21-Aug-2012,05040001,Cryptomonas (small) Length <20 µm,CE,331,CE,"292,183",16.8,11.2,8.96,882.7422967,,1,100,2012,8,05,,Cryptomonas,(small),Length,<20,µm,,,,
RB5,21-Aug-2012,05040002,Cryptomonas (medium) Length 20-30 µm,CE,60,CE,"148,238",23.2,15.9,12.72,2456.80588,,1,1152,2012,8,05,,Cryptomonas,(medium),Length,20-30,µm,,,,
RB5,21-Aug-2012,05100012,Rhodomonas lacustris var. nannoplanctica,CE,530,CE,"68,752",9.8,6.2,,129.8200332,,1,100,2012,8,05,,Rhodomonas,lacustris,var.,nannoplanctica,,,,,
RB5,21-Aug-2012,08010000,Chrysochromulina,CE,66,CE,"3,063",4,4.7,4.7,46.26518781,,1,100,2012,8,08,,Chrysochromulina,,,,,,,,
RB5,21-Aug-2012,12000001,Small centric diatom (5 - <10 µm diam.),CE,199,CE,"32,909",,6.7,4.7,165.7056607,,1,100,2012,8,12,,Small Centric,centric,diatom,(5,-,<10,µm,diam.),
RB5,21-Aug-2012,12030060,Aulacoseira granulata,FI,736,CE,"10,506,004",30.8,7.9,,1509.714341,,9.4609375,576,2012,8,12,,Aulacoseira,granulata,,,,,,,
RB5,21-Aug-2012,13080010,Asterionella formosa,CO,9,CE,"52,350",65.9,4.8,4.8,1518.336,,4,1152,2012,8,13,,Asterionella,formosa,,,,,,,
RB5,21-Aug-2012,13260040,Diatoma tenuis,CO,20,CE,"423,208",50.7,7.7,7.7,3006.003,,7,1152,2012,8,13,,Diatoma,tenuis,,,,,,,
RB5,21-Aug-2012,13370040,Fragilaria crotonensis,CO,3,CE,"119,538",75.9,4.4,4.4,1469.424,,24.5625,15990.24,2012,8,13,,Fragilaria,crotonensis,,,,,,,
RB5,21-Aug-2012,13810010,Synedra acus,CE,6,CE,"42,579",254.1,5.4,5.4,7409.556,,1,1152,2012,8,13,,Synedra,acus,,,,,,,
RB5,21-Aug-2012,16260010,Eudorina elegans,CO,6,CE,"34,268",,7.8,,248.4748462,,24,1152,2012,8,16,,Eudorina,elegans,,,,,,,
RB5,21-Aug-2012,17050000,Ankistrodesmus,CO,3,CE,"1,735",70.6,3.3,,201.2802705,,3,1152,2012,8,17,,Ankistrodesmus,,,,,,,,
RB5,21-Aug-2012,17330040,Dictyosphaerium pulchellum,CO,66,CE,"270,516",,5.8,,102.1604043,,40,100,2012,8,17,,Dictyosphaerium,pulchellum,,,,,,,
RB5,21-Aug-2012,17510050,Kirchneriella obesa,CO,99,CE,"41,088",8.4,2.8,,17.24106048,,24,100,2012,8,17,,Kirchneriella,obesa,,,,,,,
RB5,21-Aug-2012,17570010,Micractinium pusillum,CO,33,CE,"4,437",,4,,33.51032164,,4,100,2012,8,17,,Micractinium,pusillum,,,,,,,
RB5,21-Aug-2012,17580020,Monoraphidium contortum,CE,265,CE,"2,304",11.5,1.7,,8.700902654,,1,100,2012,8,17,,Monoraphidium,contortum,,,,,,,
RB5,21-Aug-2012,17580080,Monoraphidium minutum,CE,66,CE,"4,364",11.4,4.7,,65.92789263,,1,100,2012,8,17,,Monoraphidium,minutum,,,,,,,
RB5,21-Aug-2012,17640000,Oocystis,CE,33,CE,"18,657",14.9,8.5,,563.6671719,,1,100,2012,8,17,,Oocystis,,,,,,,,
RB5,21-Aug-2012,17680030,Pediastrum boryanum,CO,6,CE,"51,741",7.1,10.4,10.4,514.51712,,17.5,1152,2012,8,17,,Pediastrum,boryanum,,,,,,,
RB5,21-Aug-2012,17680050,Pediastrum duplex,CO,6,CE,"137,418",10.2,10.8,10.8,797.11776,,30,1152,2012,8,17,,Pediastrum,duplex,,,,,,,
RB5,21-Aug-2012,17810000,Scenedesmus,CO,66,CE,"2,054",5.6,2.3,,15.51109013,,2,100,2012,8,17,,Scenedesmus,,,,,,,,
RB5,21-Aug-2012,17960030,Tetraedron minimum,CE,66,CE,"12,035",8.1,6.7,3.35,181.8045,,1,100,2012,8,17,,Tetraedron,minimum,,,,,,,
RB5,21-Aug-2012,17970010,Tetrastrum elegans,CO,33,CE,"1,175",3.3,2.7,,8.874606547,,4,100,2012,8,17,,Tetrastrum,elegans,,,,,,,
RB5,21-Aug-2012,18010010,Treubaria setigera,CE,33,CE,"3,870",,5.3,5.3,116.9277224,,1,100,2012,8,18,,Treubaria,setigera,,,,,,,
RB5,21-Aug-2012,18110010,Desmodesmus abundans,CO,132,CE,"7,276",6.8,2.1,,15.70168008,,3.5,100,2012,8,18,,Desmodesmus,abundans,,,,,,,
RB5,21-Aug-2012,27050000,Cosmarium,CE,0,CE,"25,531",61.5,51.9,36.9,61669.07894,,1,15990.24,2012,8,27,,Cosmarium,,,,,,,,
RB5,21-Aug-2012,27370000,Staurastrum,CE,1,CE,"2,199",24.2,19.5,,2656.403022,,1,15990.24,2012,8,27,,Staurastrum,,,,,,,,
RB5,21-Aug-2012,90000005,Nanoplankton - unidentified flagellates 2–20 µm diameter,CE,165,CE,"7,382",,4.4,,44.6022381,,1,100,2012,8,90,,Nanoplankton,-,unidentified,flagellates,2–20,µm,diameter,,
RB5,21-Aug-2012,99999988,Gyromitus cordiformis,CE,33,CE,"2,885",7.2,6.8,3.4,87.16034658,,1,100,2012,8,99,,Gyromitus,cordiformis,,,,,,,
RB5,04-Sep-2012,01130000,Chroococcus,CO,3,CE,"3,073",,8,,268.0825731,,4,1152,2012,9,01,,Chroococcus,,,,,,,,
RB5,04-Sep-2012,01490000,Microcystis,CE,99,CE,"6,878",,5.1,,69.45590118,,1,100,2012,9,01,,Microcystis,,,,,,,,
RB5,04-Sep-2012,01490010,Microcystis aeruginosa,CO,3,CE,"32,408",,6,,113.0973355,,100,1152,2012,9,01,,Microcystis,aeruginosa,,,,,,,
RB5,04-Sep-2012,01530160,Oscillatoria limnetica (Pseudanabaena limnetica),FI,66,FI,"5,596",20.4,2.3,,84.7570282,,1,100,2012,9,01,,Oscillatoria,limnetica,(Pseudanabaena,limnetica),,,,,
RB5,04-Sep-2012,01780000,Woronichinia,CE,33,CE,"1,210",5.4,3.6,,36.64353671,,1,100,2012,9,01,,Woronichinia,,,,,,,,
RB5,04-Sep-2012,01780010,Woronichinia naegeliana,CO,126,CE,"130,518",4.8,2.7,,18.32176836,,56.5,576,2012,9,01,,Woronichinia,naegeliana,,,,,,,
RB5,04-Sep-2012,05020000,Chroomonas,CE,99,CE,"6,722",6.7,4.3,4.5,67.88196326,,1,100,2012,9,05,,Chroomonas,,,,,,,,
RB5,04-Sep-2012,05040001,Cryptomonas (small) Length <20 µm,CE,99,CE,"27,434",12.4,8,5.333333333,277.0186589,,1,100,2012,9,05,,Cryptomonas,(small),Length,<20,µm,,,,
RB5,04-Sep-2012,05040002,Cryptomonas (medium) Length 20-30 µm,CE,23,CE,"36,646",24.4,13.7,9.133333333,1598.594535,,1,1152,2012,9,05,,Cryptomonas,(medium),Length,20-30,µm,,,,
RB5,04-Sep-2012,05100012,Rhodomonas lacustris var. nannoplanctica,CE,165,CE,"18,667",9,6,,113.0973355,,1,100,2012,9,05,,Rhodomonas,lacustris,var.,nannoplanctica,,,,,
RB5,04-Sep-2012,06020030,Ceratium furcoides,CE,0,CE,"25,751",see calculation spreadsheet,,,124739,,1,15990.24,2012,9,06,,Ceratium,furcoides,,,,,,,
RB5,04-Sep-2012,06070000,Gymnodinium,CE,3,CE,"7,943",21.1,19.4,12.93333333,2772.000335,,1,1152,2012,9,06,,Gymnodinium,,,,,,,,
RB5,04-Sep-2012,09230000,Dinobryon,CE,33,CE,"9,098",17.4,5.5,,275.5962155,,1,100,2012,9,09,,Dinobryon,,,,,,,,
RB5,04-Sep-2012,12000001,Small centric diatom (5 - <10 µm diam.),CE,165,CE,"34,945",,7.2,5.2,211.7182121,,1,100,2012,9,12,,Small Centric,centric,diatom,(5,-,<10,µm,diam.),
RB5,04-Sep-2012,12000002,Medium centric diatom (10-20 µm diam.),CE,33,CE,"12,963",,10,5,392.6990817,,1,100,2012,9,12,,Medium Centric,centric,diatom,(10-20,µm,diam.),,,
RB5,04-Sep-2012,12030060,Aulacoseira granulata,FI,825,CE,"12,377,133",29.4,7.4,,1264.447061,,11.86111111,288,2012,9,12,,Aulacoseira,granulata,,,,,,,
RB5,04-Sep-2012,13000001,Small pennate diatom <10 µm diam,CE,99,CE,"10,398",16.8,2.5,2.5,105,,1,100,2012,9,13,,Small Pennate diatom,pennate,diatom,<10,µm,diam,,,
RB5,04-Sep-2012,13000003,Large pennate diatom >20 µm diam,CE,0,CE,"56,643",183.4,54.7,27.35,274374.653,,1,15990.24,2012,9,13,,Large Pennate diatom,pennate,diatom,>20,µm,diam,,,
RB5,04-Sep-2012,13080010,Asterionella formosa,CO,3,CE,"13,730",52.8,5.5,5.5,1597.2,,3,1152,2012,9,13,,Asterionella,formosa,,,,,,,
RB5,04-Sep-2012,13260000,Diatoma,CO,6,CE,"70,594",39.2,6.7,6.7,1759.688,,7,1152,2012,9,13,,Diatoma,,,,,,,,
RB5,04-Sep-2012,13260040,Diatoma tenuis,CO,17,CE,"181,123",63.8,4.8,4.8,1469.952,,7.166666667,1152,2012,9,13,,Diatoma,tenuis,,,,,,,
RB5,04-Sep-2012,13370040,Fragilaria crotonensis,CO,9,CO,"137,308",70.8,75.2,3,15972.48,,1,1152,2012,9,13,,Fragilaria,crotonensis,,,,,,,
RB5,04-Sep-2012,13810010,Synedra acus,CE,3,CE,"9,230",63.9,7.1,7.1,3221.199,,1,1152,2012,9,13,,Synedra,acus,,,,,,,
RB5,04-Sep-2012,16260010,Eudorina elegans,CO,1,CE,"16,221",,11.3,,755.4991025,,17.33333333,15990.24,2012,9,16,,Eudorina,elegans,,,,,,,
RB5,04-Sep-2012,16330000,Gonium,CO,6,CE,"7,718",,9.5,,448.9205002,,3,1152,2012,9,16,,Gonium,,,,,,,,
RB5,04-Sep-2012,17330040,Dictyosphaerium pulchellum,CO,33,CE,"100,802",,4.5,,47.71293843,,64,100,2012,9,17,,Dictyosphaerium,pulchellum,,,,,,,
RB5,04-Sep-2012,17540040,Lagerheimia genevensis,CE,33,CE,945,5,2.7,,28.62776306,,1,100,2012,9,17,,Lagerheimia,genevensis,,,,,,,
RB5,04-Sep-2012,17580020,Monoraphidium contortum,CE,231,CE,"11,737",28.7,2.6,,50.79222283,,1,100,2012,9,17,,Monoraphidium,contortum,,,,,,,
RB5,04-Sep-2012,17580040,Monoraphidium griffithii,CE,33,CE,"1,099",31.8,2,,33.30088213,,1,100,2012,9,17,,Monoraphidium,griffithii,,,,,,,
RB5,04-Sep-2012,17580080,Monoraphidium minutum,CE,66,CE,"4,637",9.2,5.4,,70.23344536,,1,100,2012,9,17,,Monoraphidium,minutum,,,,,,,
RB5,04-Sep-2012,17680030,Pediastrum boryanum,CO,2,CO,"21,857",,47.4,5,8823.005888,,1,15990.24,2012,9,17,,Pediastrum,boryanum,,,,,,,
RB5,04-Sep-2012,17680050,Pediastrum duplex,CO,1,CO,"11,680",,69.3,5,18859.33413,,1,15990.24,2012,9,17,,Pediastrum,duplex,,,,,,,
RB5,04-Sep-2012,17860000,Selenastrum,CO,3,CE,"1,351",14.8,3.9,,58.93313659,,8,1152,2012,9,17,,Selenastrum,,,,,,,,
RB5,04-Sep-2012,17960030,Tetraedron minimum,CE,33,CE,"13,276",9.3,9.3,4.65,402.1785,,1,100,2012,9,17,,Tetraedron,minimum,,,,,,,
RB5,04-Sep-2012,17970050,Tetrastrum staurogeniaeforme,CO,33,CE,"2,195",3.1,3.6,,16.62530832,,4,100,2012,9,17,,Tetrastrum,staurogeniaeforme,,,,,,,
RB5,04-Sep-2012,18010010,Treubaria setigera,CE,33,CE,"13,224",,10.1,5,400.5923332,,1,100,2012,9,18,,Treubaria,setigera,,,,,,,
RB5,04-Sep-2012,18110000,Desmodesmus,CO,165,CE,"4,650",6.1,2.1,,14.08533066,,2,100,2012,9,18,,Desmodesmus,,,,,,,,
RB5,04-Sep-2012,18110010,Desmodesmus abundans,CO,33,CE,"4,885",6.9,3.2,,36.99539509,,4,100,2012,9,18,,Desmodesmus,abundans,,,,,,,
RB5,04-Sep-2012,27210000,Mougeotia,FI,3,CE,"10,336",54.5,5.3,,1202.369975,,3,1152,2012,9,27,,Mougeotia,,,,,,,,
RB5,04-Sep-2012,90000003,Nanoplankton - unidentified single cells 2–20 µm diameter,CE,264,CE,"10,994",,4.3,,41.62976785,,1,100,2012,9,90,,Nanoplankton,-,unidentified,single,cells,2–20,µm,diameter,
RB5,18-Sep-2012,01020000,Anabaena,FI,99,CE,"11,217",4,5.2,,56.63244357,,2,100,2012,9,01,,Anabaena,,,,,,,,
RB5,18-Sep-2012,01040000,Aphanizomenon,FI,3,FI,"16,259",311.3,5.9,,5673.901163,,1,1152,2012,9,01,,Aphanizomenon,,,,,,,,
RB5,18-Sep-2012,01060000,Aphanothece,CO,33,CE,"8,673",2,1.4,,2.0525072,,128,100,2012,9,01,,Aphanothece,,,,,,,,
RB5,18-Sep-2012,01130040,Chroococcus limneticus,CO,33,CE,"45,424",,6.9,,172.0069102,,8,100,2012,9,01,,Chroococcus,limneticus,,,,,,,
RB5,18-Sep-2012,01490010,Microcystis aeruginosa,CO,1,CE,"58,443",,6.1,,118.8469737,,397,15990.24,2012,9,01,,Microcystis,aeruginosa,,,,,,,
RB5,18-Sep-2012,01530160,Oscillatoria limnetica (Pseudanabaena limnetica),FI,165,FI,"6,372",19.2,1.6,,38.60389053,,1,100,2012,9,01,,Oscillatoria,limnetica,(Pseudanabaena,limnetica),,,,,
RB5,18-Sep-2012,01780010,Woronichinia naegeliana,CO,189,CE,"930,378",5.9,3.9,,46.98723052,,104.6969697,576,2012,9,01,,Woronichinia,naegeliana,,,,,,,
RB5,18-Sep-2012,05040001,Cryptomonas (small) Length <20 µm,CE,363,CE,"231,067",15.5,9.9,7.92,636.3421584,,1,100,2012,9,05,,Cryptomonas,(small),Length,<20,µm,,,,
RB5,18-Sep-2012,05040002,Cryptomonas (medium) Length 20-30 µm,CE,52,CE,"115,309",23.1,15.2,12.16,2235.567385,,1,1152,2012,9,05,,Cryptomonas,(medium),Length,20-30,µm,,,,
RB5,18-Sep-2012,05100012,Rhodomonas lacustris var. nannoplanctica,CE,1056,CE,"94,950",8.6,5.5,,89.88554731,,1,100,2012,9,05,,Rhodomonas,lacustris,var.,nannoplanctica,,,,,
RB5,18-Sep-2012,08010000,Chrysochromulina,CE,264,CE,"10,482",4.1,4.3,4.3,39.69349958,,1,100,2012,9,08,,Chrysochromulina,,,,,,,,
RB5,18-Sep-2012,09290000,Kephyrion,CE,66,CE,"8,338",6.7,6,,126.2920247,,1,100,2012,9,09,,Kephyrion,,,,,,,,
RB5,18-Sep-2012,12000001,Small centric diatom (5 - <10 µm diam.),CE,297,CE,"54,435",,6.9,4.9,183.2247521,,1,100,2012,9,12,,Small Centric,centric,diatom,(5,-,<10,µm,diam.),
RB5,18-Sep-2012,12000002,Medium centric diatom (10-20 µm diam.),CE,33,CE,"81,173",,16.5,11.5,2458.983475,,1,100,2012,9,12,,Medium Centric,centric,diatom,(10-20,µm,diam.),,,
RB5,18-Sep-2012,12000003,Large centric diatom (>20 µm diam.),CE,33,CE,"123,442",,20.9,10.9,3739.460512,,1,100,2012,9,12,,Large Centric,centric,diatom,(>20,µm,diam.),,,
RB5,18-Sep-2012,12030060,Aulacoseira granulata,FI,373,CE,"3,586,215",27.5,8.5,,1560.487976,,6.169230769,576,2012,9,12,,Aulacoseira,granulata,,,,,,,
RB5,18-Sep-2012,13260040,Diatoma tenuis,CO,72,CE,"437,708",61.1,5.3,5.3,1716.299,,3.56,1152,2012,9,13,,Diatoma,tenuis,,,,,,,
RB5,18-Sep-2012,13370040,Fragilaria crotonensis,CO,26,CE,"280,153",69.8,3.8,3.8,1007.912,,10.77777778,1152,2012,9,13,,Fragilaria,crotonensis,,,,,,,
RB5,18-Sep-2012,16180000,Chlamydomonas,CE,66,CE,"17,257",7.8,8,,261.3805088,,1,100,2012,9,16,,Chlamydomonas,,,,,,,,
RB5,18-Sep-2012,16260010,Eudorina elegans,CO,1,CE,"22,733",,11.8,,860.2895435,,21.33333333,15990.24,2012,9,16,,Eudorina,elegans,,,,,,,
RB5,18-Sep-2012,17000000,Unidentified green,CE,198,CE,"53,097",,8,,268.0825731,,1,100,2012,9,17,,Unidentified green,green,,,,,,,
RB5,18-Sep-2012,17080010,Botryococcus braunii,CO,0,CE,"14,866",9.9,6.3,,205.7381905,,350,15990.24,2012,9,17,,Botryococcus,braunii,,,,,,,
RB5,18-Sep-2012,17330040,Dictyosphaerium pulchellum,CO,33,CE,"141,593",,8,,268.0825731,,16,100,2012,9,17,,Dictyosphaerium,pulchellum,,,,,,,
RB5,18-Sep-2012,17570010,Micractinium pusillum,CO,6,CE,"20,589",,8.3,,299.3869731,,12,1152,2012,9,17,,Micractinium,pusillum,,,,,,,
RB5,18-Sep-2012,17580020,Monoraphidium contortum,CE,660,CE,"10,072",25.9,1.5,,15.25635932,,1,100,2012,9,17,,Monoraphidium,contortum,,,,,,,
RB5,18-Sep-2012,17580080,Monoraphidium minutum,CE,264,CE,"10,630",13.3,3.4,,40.25113228,,1,100,2012,9,17,,Monoraphidium,minutum,,,,,,,
RB5,18-Sep-2012,17680030,Pediastrum boryanum,CO,17,CE,"462,552",9.9,10.4,10.4,717.42528,,37.5,1152,2012,9,17,,Pediastrum,boryanum,,,,,,,
RB5,18-Sep-2012,17680090,Pediastrum tetras,CO,6,CE,"5,643",6.3,5.4,5.4,123.08436,,8,1152,2012,9,17,,Pediastrum,tetras,,,,,,,
RB5,18-Sep-2012,17810000,Scenedesmus,CO,330,CE,"18,144",6,2.7,,22.90221044,,2.4,100,2012,9,17,,Scenedesmus,,,,,,,,
RB5,18-Sep-2012,17970010,Tetrastrum elegans,CO,33,CE,"1,294",3,2.9,,9.797711189,,4,100,2012,9,17,,Tetrastrum,elegans,,,,,,,
RB5,18-Sep-2012,18110270,Desmodesmus subspicatus,CO,66,CE,"8,583",7.6,3.3,,43.33512906,,3,100,2012,9,18,,Desmodesmus,subspicatus,,,,,,,
RB5,18-Sep-2012,27370000,Staurastrum,CE,0,CE,543,22.1,20.3,,2629.01901,,1,15990.24,2012,9,27,,Staurastrum,,,,,,,,
RB5,18-Sep-2012,90000003,Nanoplankton - unidentified single cells 2–20 µm diameter,CE,99,CE,"7,291",,5.2,,73.62217664,,1,100,2012,9,90,,Nanoplankton,-,unidentified,single,cells,2–20,µm,diameter,
RB5,02-Oct-2012,01130000,Chroococcus,CO,66,CE,"38,165",,6.5,,143.7933137,,4,100,2012,10,01,,Chroococcus,,,,,,,,
RB5,02-Oct-2012,01490000,Microcystis,CO,0,CE,"11,930",,6.8,,164.6362102,,350,16024.28,2012,10,01,,Microcystis,,,,,,,,
RB5,02-Oct-2012,01530160,Oscillatoria limnetica (Pseudanabaena limnetica),FI,6,FI,"6,492",212.3,2.6,,1127.162603,,1,1152,2012,10,01,,Oscillatoria,limnetica,(Pseudanabaena,limnetica),,,,,
RB5,02-Oct-2012,01780010,Woronichinia naegeliana,CO,63,CE,"117,701",4.9,3.4,,29.65872904,,62.63636364,576,2012,10,01,,Woronichinia,naegeliana,,,,,,,
RB5,02-Oct-2012,04100000,Trachelomonas,CE,6,CE,"23,940",22.7,18.7,,4156.307708,,1,1152,2012,10,04,,Trachelomonas,,,,,,,,
RB5,02-Oct-2012,05020000,Chroomonas,CE,1194,CE,"133,588",7.9,5.2,5.2,111.849076,,1,100,2012,10,05,,Chroomonas,,,,,,,,
RB5,02-Oct-2012,05040001,Cryptomonas (small) Length <20 µm,CE,100,CE,"37,515",14.6,8.6,5.733333333,376.9268903,,1,100,2012,10,05,,Cryptomonas,(small),Length,<20,µm,,,,
RB5,02-Oct-2012,05040002,Cryptomonas (medium) Length 20-30 µm,CE,20,CE,"32,631",24,13.9,9.266666667,1618.632311,,1,1152,2012,10,05,,Cryptomonas,(medium),Length,20-30,µm,,,,
RB5,02-Oct-2012,05100012,Rhodomonas lacustris var. nannoplanctica,CE,1062,CE,"119,452",8.5,6.1,,112.5149628,,1,100,2012,10,05,,Rhodomonas,lacustris,var.,nannoplanctica,,,,,
RB5,02-Oct-2012,06070000,Gymnodinium,CE,33,CE,"31,902",16.3,13,8.666666667,961.5716981,,1,100,2012,10,06,,Gymnodinium,,,,,,,,
RB5,02-Oct-2012,08010000,Chrysochromulina,CE,232,CE,"6,614",4.9,3.7,3,28.4785374,,1,100,2012,10,08,,Chrysochromulina,,,,,,,,
RB5,02-Oct-2012,12000001,Small centric diatom (5 - <10 µm diam.),CE,299,CE,"33,770",,6,4,113.0973355,,1,100,2012,10,12,,Small Centric,centric,diatom,(5,-,<10,µm,diam.),
RB5,02-Oct-2012,12000002,Medium centric diatom (10-20 µm diam.),CE,232,CE,"290,132",,13.6,8.6,1249.298301,,1,100,2012,10,12,,Medium Centric,centric,diatom,(10-20,µm,diam.),,,
RB5,02-Oct-2012,12030000,Aulacoseira,FI,328,CE,"1,680,325",22.8,6.6,,780.0323231,,6.561403509,576,2012,10,12,,Aulacoseira,,,,,,,,
RB5,02-Oct-2012,13000001,Small pennate diatom <10 µm diam,CE,365,CE,"177,503",18.7,5.1,5.1,486.387,,1,100,2012,10,13,,Small Pennate diatom,pennate,diatom,<10,µm,diam,,,
RB5,02-Oct-2012,13080010,Asterionella formosa,CO,40,CE,"256,473",73.6,5.5,5.5,2226.4,,2.857142857,1152,2012,10,13,,Asterionella,formosa,,,,,,,
RB5,02-Oct-2012,13260040,Diatoma tenuis,CO,115,CE,"843,705",63.5,5.7,5.7,2063.115,,3.55,1152,2012,10,13,,Diatoma,tenuis,,,,,,,
RB5,02-Oct-2012,13370040,Fragilaria crotonensis,CO,35,CO,"152,076",18.7,63.6,3.7,4400.484,,1,1152,2012,10,13,,Fragilaria,crotonensis,,,,,,,
RB5,02-Oct-2012,13810180,Synedra ulna,CE,3,CE,"8,591",106.2,5.3,5.3,2983.158,,1,1152,2012,10,13,,Synedra,ulna,,,,,,,
RB5,02-Oct-2012,16180000,Chlamydomonas,CE,33,CE,"1,532",5.8,3.9,,46.19083679,,1,100,2012,10,16,,Chlamydomonas,,,,,,,,
RB5,02-Oct-2012,16260010,Eudorina elegans,CO,1,CE,"23,689",,11.6,,817.2832344,,20,16024.28,2012,10,16,,Eudorina,elegans,,,,,,,
RB5,02-Oct-2012,17200000,Coelastrum,CO,33,CE,"48,811",,5.6,,91.95232258,,16,100,2012,10,17,,Coelastrum,,,,,,,,
RB5,02-Oct-2012,17330040,Dictyosphaerium pulchellum,CO,166,CE,"371,039",,5.9,,107.5361929,,20.8,100,2012,10,17,,Dictyosphaerium,pulchellum,,,,,,,
RB5,02-Oct-2012,17510000,Kirchneriella,CO,33,CE,"3,189",10.2,3,,24.0331838,,4,100,2012,10,17,,Kirchneriella,,,,,,,,
RB5,02-Oct-2012,17540040,Lagerheimia genevensis,CE,299,CE,"21,682",5.5,4.1,,72.6139872,,1,100,2012,10,17,,Lagerheimia,genevensis,,,,,,,
