"","YearMonth","Year","Month","Season","Cryto.Biovolume","Cyano.Biovolume","Diatoms.Biovolume","Greens.Biovolume","waterlevel.masl","Daphnia","RB5.ChlA","RB5.DO","RB5.NO3","RB5.pH","RB5.SD","RB5.SRP","RB5.SRSi","RB5.Temp","RB5.TON","RB5.TP"
"1038",2014-04-01,2014,4,"Spring",420917.6936,1904642.084,4233574.244,50899.90432,NA,13.9,13.04,NA,NA,NA,NA,1.97333333333333,NA,NA,NA,22.99
"1039",2014-04-01,2014,4,"Spring",420917.6936,1904642.084,4233574.244,194080.2136,NA,13.9,13.04,NA,NA,NA,NA,1.97333333333333,NA,NA,NA,22.99
"1040",2014-04-01,2014,4,"Spring",420917.6936,1904642.084,4233574.244,59288.5301,NA,13.9,13.04,NA,NA,NA,NA,1.97333333333333,NA,NA,NA,22.99
"1041",2014-04-01,2014,4,"Spring",420917.6936,1904642.084,186757.7571,50899.90432,NA,13.9,13.04,NA,NA,NA,NA,1.97333333333333,NA,NA,NA,22.99
"1042",2014-04-01,2014,4,"Spring",420917.6936,1904642.084,186757.7571,194080.2136,NA,13.9,13.04,NA,NA,NA,NA,1.97333333333333,NA,NA,NA,22.99
"1043",2014-04-01,2014,4,"Spring",420917.6936,1904642.084,186757.7571,59288.5301,NA,13.9,13.04,NA,NA,NA,NA,1.97333333333333,NA,NA,NA,22.99
"1044",2014-05-01,2014,5,"Spring",487364.2201,347117.6679,366806.0299,93876.44474,NA,7.025,10.33,NA,NA,NA,NA,1.56,NA,NA,NA,20.5
"1045",2014-05-01,2014,5,"Spring",487364.2201,347117.6679,366806.0299,210963.5819,NA,7.025,10.33,NA,NA,NA,NA,1.56,NA,NA,NA,20.5
"1046",2014-05-01,2014,5,"Spring",487364.2201,347117.6679,10676.8214,93876.44474,NA,7.025,10.33,NA,NA,NA,NA,1.56,NA,NA,NA,20.5
"1047",2014-05-01,2014,5,"Spring",487364.2201,347117.6679,10676.8214,210963.5819,NA,7.025,10.33,NA,NA,NA,NA,1.56,NA,NA,NA,20.5
"1048",2014-05-01,2014,5,"Spring",487364.2201,754616.9931,366806.0299,93876.44474,NA,7.025,10.33,NA,NA,NA,NA,1.56,NA,NA,NA,20.5
"1049",2014-05-01,2014,5,"Spring",487364.2201,754616.9931,366806.0299,210963.5819,NA,7.025,10.33,NA,NA,NA,NA,1.56,NA,NA,NA,20.5
"1050",2014-05-01,2014,5,"Spring",487364.2201,754616.9931,10676.8214,93876.44474,NA,7.025,10.33,NA,NA,NA,NA,1.56,NA,NA,NA,20.5
"1051",2014-05-01,2014,5,"Spring",487364.2201,754616.9931,10676.8214,210963.5819,NA,7.025,10.33,NA,NA,NA,NA,1.56,NA,NA,NA,20.5
"1052",2014-05-01,2014,5,"Spring",424467.822,347117.6679,366806.0299,93876.44474,NA,7.025,10.33,NA,NA,NA,NA,1.56,NA,NA,NA,20.5
"1053",2014-05-01,2014,5,"Spring",424467.822,347117.6679,366806.0299,210963.5819,NA,7.025,10.33,NA,NA,NA,NA,1.56,NA,NA,NA,20.5
"1054",2014-05-01,2014,5,"Spring",424467.822,347117.6679,10676.8214,93876.44474,NA,7.025,10.33,NA,NA,NA,NA,1.56,NA,NA,NA,20.5
"1055",2014-05-01,2014,5,"Spring",424467.822,347117.6679,10676.8214,210963.5819,NA,7.025,10.33,NA,NA,NA,NA,1.56,NA,NA,NA,20.5
"1056",2014-05-01,2014,5,"Spring",424467.822,754616.9931,366806.0299,93876.44474,NA,7.025,10.33,NA,NA,NA,NA,1.56,NA,NA,NA,20.5
"1057",2014-05-01,2014,5,"Spring",424467.822,754616.9931,366806.0299,210963.5819,NA,7.025,10.33,NA,NA,NA,NA,1.56,NA,NA,NA,20.5
"1058",2014-05-01,2014,5,"Spring",424467.822,754616.9931,10676.8214,93876.44474,NA,7.025,10.33,NA,NA,NA,NA,1.56,NA,NA,NA,20.5
"1059",2014-05-01,2014,5,"Spring",424467.822,754616.9931,10676.8214,210963.5819,NA,7.025,10.33,NA,NA,NA,NA,1.56,NA,NA,NA,20.5
"1060",2014-06-01,2014,6,"Summer",717159.7867,542170.981,52895.92991,152747.0008,NA,5.9,6.62,NA,NA,NA,NA,1.74,NA,NA,NA,22.195
"1061",2014-06-01,2014,6,"Summer",717159.7867,542170.981,52895.92991,208521.5304,NA,5.9,6.62,NA,NA,NA,NA,1.74,NA,NA,NA,22.195
"1062",2014-06-01,2014,6,"Summer",717159.7867,542170.981,47034.97547,152747.0008,NA,5.9,6.62,NA,NA,NA,NA,1.74,NA,NA,NA,22.195
"1063",2014-06-01,2014,6,"Summer",717159.7867,542170.981,47034.97547,208521.5304,NA,5.9,6.62,NA,NA,NA,NA,1.74,NA,NA,NA,22.195
"1064",2014-06-01,2014,6,"Summer",717159.7867,717989.1865,52895.92991,152747.0008,NA,5.9,6.62,NA,NA,NA,NA,1.74,NA,NA,NA,22.195
"1065",2014-06-01,2014,6,"Summer",717159.7867,717989.1865,52895.92991,208521.5304,NA,5.9,6.62,NA,NA,NA,NA,1.74,NA,NA,NA,22.195
"1066",2014-06-01,2014,6,"Summer",717159.7867,717989.1865,47034.97547,152747.0008,NA,5.9,6.62,NA,NA,NA,NA,1.74,NA,NA,NA,22.195
"1067",2014-06-01,2014,6,"Summer",717159.7867,717989.1865,47034.97547,208521.5304,NA,5.9,6.62,NA,NA,NA,NA,1.74,NA,NA,NA,22.195
"1068",2014-06-01,2014,6,"Summer",752606.4971,542170.981,52895.92991,152747.0008,NA,5.9,6.62,NA,NA,NA,NA,1.74,NA,NA,NA,22.195
"1069",2014-06-01,2014,6,"Summer",752606.4971,542170.981,52895.92991,208521.5304,NA,5.9,6.62,NA,NA,NA,NA,1.74,NA,NA,NA,22.195
"1070",2014-06-01,2014,6,"Summer",752606.4971,542170.981,47034.97547,152747.0008,NA,5.9,6.62,NA,NA,NA,NA,1.74,NA,NA,NA,22.195
"1071",2014-06-01,2014,6,"Summer",752606.4971,542170.981,47034.97547,208521.5304,NA,5.9,6.62,NA,NA,NA,NA,1.74,NA,NA,NA,22.195
"1072",2014-06-01,2014,6,"Summer",752606.4971,717989.1865,52895.92991,152747.0008,NA,5.9,6.62,NA,NA,NA,NA,1.74,NA,NA,NA,22.195
"1073",2014-06-01,2014,6,"Summer",752606.4971,717989.1865,52895.92991,208521.5304,NA,5.9,6.62,NA,NA,NA,NA,1.74,NA,NA,NA,22.195
"1074",2014-06-01,2014,6,"Summer",752606.4971,717989.1865,47034.97547,152747.0008,NA,5.9,6.62,NA,NA,NA,NA,1.74,NA,NA,NA,22.195
"1075",2014-06-01,2014,6,"Summer",752606.4971,717989.1865,47034.97547,208521.5304,NA,5.9,6.62,NA,NA,NA,NA,1.74,NA,NA,NA,22.195
"1076",2014-07-01,2014,7,"Summer",386347.3056,545636.2782,1795814.55,212079.0247,NA,20.8,19.68,NA,NA,NA,NA,2.435,NA,NA,NA,31.98
"1077",2014-07-01,2014,7,"Summer",386347.3056,545636.2782,1795814.55,508270.199,NA,20.8,19.68,NA,NA,NA,NA,2.435,NA,NA,NA,31.98
"1078",2014-07-01,2014,7,"Summer",386347.3056,545636.2782,2757568.6,212079.0247,NA,20.8,19.68,NA,NA,NA,NA,2.435,NA,NA,NA,31.98
"1079",2014-07-01,2014,7,"Summer",386347.3056,545636.2782,2757568.6,508270.199,NA,20.8,19.68,NA,NA,NA,NA,2.435,NA,NA,NA,31.98
"1080",2014-07-01,2014,7,"Summer",386347.3056,883287.4147,1795814.55,212079.0247,NA,20.8,19.68,NA,NA,NA,NA,2.435,NA,NA,NA,31.98
"1081",2014-07-01,2014,7,"Summer",386347.3056,883287.4147,1795814.55,508270.199,NA,20.8,19.68,NA,NA,NA,NA,2.435,NA,NA,NA,31.98
"1082",2014-07-01,2014,7,"Summer",386347.3056,883287.4147,2757568.6,212079.0247,NA,20.8,19.68,NA,NA,NA,NA,2.435,NA,NA,NA,31.98
"1083",2014-07-01,2014,7,"Summer",386347.3056,883287.4147,2757568.6,508270.199,NA,20.8,19.68,NA,NA,NA,NA,2.435,NA,NA,NA,31.98
"1084",2014-07-01,2014,7,"Summer",190663.9452,545636.2782,1795814.55,212079.0247,NA,20.8,19.68,NA,NA,NA,NA,2.435,NA,NA,NA,31.98
"1085",2014-07-01,2014,7,"Summer",190663.9452,545636.2782,1795814.55,508270.199,NA,20.8,19.68,NA,NA,NA,NA,2.435,NA,NA,NA,31.98
"1086",2014-07-01,2014,7,"Summer",190663.9452,545636.2782,2757568.6,212079.0247,NA,20.8,19.68,NA,NA,NA,NA,2.435,NA,NA,NA,31.98
"1087",2014-07-01,2014,7,"Summer",190663.9452,545636.2782,2757568.6,508270.199,NA,20.8,19.68,NA,NA,NA,NA,2.435,NA,NA,NA,31.98
"1088",2014-07-01,2014,7,"Summer",190663.9452,883287.4147,1795814.55,212079.0247,NA,20.8,19.68,NA,NA,NA,NA,2.435,NA,NA,NA,31.98
"1089",2014-07-01,2014,7,"Summer",190663.9452,883287.4147,1795814.55,508270.199,NA,20.8,19.68,NA,NA,NA,NA,2.435,NA,NA,NA,31.98
"1090",2014-07-01,2014,7,"Summer",190663.9452,883287.4147,2757568.6,212079.0247,NA,20.8,19.68,NA,NA,NA,NA,2.435,NA,NA,NA,31.98
"1091",2014-07-01,2014,7,"Summer",190663.9452,883287.4147,2757568.6,508270.199,NA,20.8,19.68,NA,NA,NA,NA,2.435,NA,NA,NA,31.98
"1092",2014-08-01,2014,8,"Summer",425714.6204,1548237.585,4963617.835,241482.273,NA,0.725,28.515,NA,NA,NA,NA,5.215,NA,NA,NA,62.265
"1093",2014-08-01,2014,8,"Summer",425714.6204,1548237.585,4963617.835,640692.249,NA,0.725,28.515,NA,NA,NA,NA,5.215,NA,NA,NA,62.265
"1094",2014-08-01,2014,8,"Summer",425714.6204,1548237.585,5088330.979,241482.273,NA,0.725,28.515,NA,NA,NA,NA,5.215,NA,NA,NA,62.265
"1095",2014-08-01,2014,8,"Summer",425714.6204,1548237.585,5088330.979,640692.249,NA,0.725,28.515,NA,NA,NA,NA,5.215,NA,NA,NA,62.265
"1096",2014-08-01,2014,8,"Summer",425714.6204,1916835.766,4963617.835,241482.273,NA,0.725,28.515,NA,NA,NA,NA,5.215,NA,NA,NA,62.265
"1097",2014-08-01,2014,8,"Summer",425714.6204,1916835.766,4963617.835,640692.249,NA,0.725,28.515,NA,NA,NA,NA,5.215,NA,NA,NA,62.265
"1098",2014-08-01,2014,8,"Summer",425714.6204,1916835.766,5088330.979,241482.273,NA,0.725,28.515,NA,NA,NA,NA,5.215,NA,NA,NA,62.265
"1099",2014-08-01,2014,8,"Summer",425714.6204,1916835.766,5088330.979,640692.249,NA,0.725,28.515,NA,NA,NA,NA,5.215,NA,NA,NA,62.265
"1100",2014-08-01,2014,8,"Summer",548866.0258,1548237.585,4963617.835,241482.273,NA,0.725,28.515,NA,NA,NA,NA,5.215,NA,NA,NA,62.265
"1101",2014-08-01,2014,8,"Summer",548866.0258,1548237.585,4963617.835,640692.249,NA,0.725,28.515,NA,NA,NA,NA,5.215,NA,NA,NA,62.265
"1102",2014-08-01,2014,8,"Summer",548866.0258,1548237.585,5088330.979,241482.273,NA,0.725,28.515,NA,NA,NA,NA,5.215,NA,NA,NA,62.265
"1103",2014-08-01,2014,8,"Summer",548866.0258,1548237.585,5088330.979,640692.249,NA,0.725,28.515,NA,NA,NA,NA,5.215,NA,NA,NA,62.265
"1104",2014-08-01,2014,8,"Summer",548866.0258,1916835.766,4963617.835,241482.273,NA,0.725,28.515,NA,NA,NA,NA,5.215,NA,NA,NA,62.265
"1105",2014-08-01,2014,8,"Summer",548866.0258,1916835.766,4963617.835,640692.249,NA,0.725,28.515,NA,NA,NA,NA,5.215,NA,NA,NA,62.265
"1106",2014-08-01,2014,8,"Summer",548866.0258,1916835.766,5088330.979,241482.273,NA,0.725,28.515,NA,NA,NA,NA,5.215,NA,NA,NA,62.265
"1107",2014-08-01,2014,8,"Summer",548866.0258,1916835.766,5088330.979,640692.249,NA,0.725,28.515,NA,NA,NA,NA,5.215,NA,NA,NA,62.265
"1108",2014-09-01,2014,9,"Autumn",131990.4354,615124.0247,2899867.159,251087.5046,NA,0.275,26.94,NA,NA,NA,NA,3.255,NA,NA,NA,55.605
"1109",2014-09-01,2014,9,"Autumn",131990.4354,615124.0247,2899867.159,242868.9194,NA,0.275,26.94,NA,NA,NA,NA,3.255,NA,NA,NA,55.605
"1110",2014-09-01,2014,9,"Autumn",131990.4354,615124.0247,7554120.212,251087.5046,NA,0.275,26.94,NA,NA,NA,NA,3.255,NA,NA,NA,55.605
"1111",2014-09-01,2014,9,"Autumn",131990.4354,615124.0247,7554120.212,242868.9194,NA,0.275,26.94,NA,NA,NA,NA,3.255,NA,NA,NA,55.605
"1112",2014-09-01,2014,9,"Autumn",131990.4354,508423.8732,2899867.159,251087.5046,NA,0.275,26.94,NA,NA,NA,NA,3.255,NA,NA,NA,55.605
"1113",2014-09-01,2014,9,"Autumn",131990.4354,508423.8732,2899867.159,242868.9194,NA,0.275,26.94,NA,NA,NA,NA,3.255,NA,NA,NA,55.605
"1114",2014-09-01,2014,9,"Autumn",131990.4354,508423.8732,7554120.212,251087.5046,NA,0.275,26.94,NA,NA,NA,NA,3.255,NA,NA,NA,55.605
"1115",2014-09-01,2014,9,"Autumn",131990.4354,508423.8732,7554120.212,242868.9194,NA,0.275,26.94,NA,NA,NA,NA,3.255,NA,NA,NA,55.605
"1116",2014-09-01,2014,9,"Autumn",307560.0571,615124.0247,2899867.159,251087.5046,NA,0.275,26.94,NA,NA,NA,NA,3.255,NA,NA,NA,55.605
"1117",2014-09-01,2014,9,"Autumn",307560.0571,615124.0247,2899867.159,242868.9194,NA,0.275,26.94,NA,NA,NA,NA,3.255,NA,NA,NA,55.605
"1118",2014-09-01,2014,9,"Autumn",307560.0571,615124.0247,7554120.212,251087.5046,NA,0.275,26.94,NA,NA,NA,NA,3.255,NA,NA,NA,55.605
"1119",2014-09-01,2014,9,"Autumn",307560.0571,615124.0247,7554120.212,242868.9194,NA,0.275,26.94,NA,NA,NA,NA,3.255,NA,NA,NA,55.605
"1120",2014-09-01,2014,9,"Autumn",307560.0571,508423.8732,2899867.159,251087.5046,NA,0.275,26.94,NA,NA,NA,NA,3.255,NA,NA,NA,55.605
"1121",2014-09-01,2014,9,"Autumn",307560.0571,508423.8732,2899867.159,242868.9194,NA,0.275,26.94,NA,NA,NA,NA,3.255,NA,NA,NA,55.605
"1122",2014-09-01,2014,9,"Autumn",307560.0571,508423.8732,7554120.212,251087.5046,NA,0.275,26.94,NA,NA,NA,NA,3.255,NA,NA,NA,55.605
"1123",2014-09-01,2014,9,"Autumn",307560.0571,508423.8732,7554120.212,242868.9194,NA,0.275,26.94,NA,NA,NA,NA,3.255,NA,NA,NA,55.605
"1124",2014-10-01,2014,10,"Autumn",228386.8074,381733.3504,5544449.304,246485.4637,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1125",2014-10-01,2014,10,"Autumn",228386.8074,381733.3504,5544449.304,331552.983,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1126",2014-10-01,2014,10,"Autumn",228386.8074,381733.3504,5544449.304,197170.5017,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1127",2014-10-01,2014,10,"Autumn",228386.8074,381733.3504,5184586.176,246485.4637,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1128",2014-10-01,2014,10,"Autumn",228386.8074,381733.3504,5184586.176,331552.983,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1129",2014-10-01,2014,10,"Autumn",228386.8074,381733.3504,5184586.176,197170.5017,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1130",2014-10-01,2014,10,"Autumn",228386.8074,381733.3504,7527624.85,246485.4637,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1131",2014-10-01,2014,10,"Autumn",228386.8074,381733.3504,7527624.85,331552.983,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1132",2014-10-01,2014,10,"Autumn",228386.8074,381733.3504,7527624.85,197170.5017,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1133",2014-10-01,2014,10,"Autumn",228386.8074,112038.3331,5544449.304,246485.4637,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1134",2014-10-01,2014,10,"Autumn",228386.8074,112038.3331,5544449.304,331552.983,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1135",2014-10-01,2014,10,"Autumn",228386.8074,112038.3331,5544449.304,197170.5017,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1136",2014-10-01,2014,10,"Autumn",228386.8074,112038.3331,5184586.176,246485.4637,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1137",2014-10-01,2014,10,"Autumn",228386.8074,112038.3331,5184586.176,331552.983,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1138",2014-10-01,2014,10,"Autumn",228386.8074,112038.3331,5184586.176,197170.5017,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1139",2014-10-01,2014,10,"Autumn",228386.8074,112038.3331,7527624.85,246485.4637,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1140",2014-10-01,2014,10,"Autumn",228386.8074,112038.3331,7527624.85,331552.983,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1141",2014-10-01,2014,10,"Autumn",228386.8074,112038.3331,7527624.85,197170.5017,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1142",2014-10-01,2014,10,"Autumn",228386.8074,164946.3989,5544449.304,246485.4637,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1143",2014-10-01,2014,10,"Autumn",228386.8074,164946.3989,5544449.304,331552.983,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1144",2014-10-01,2014,10,"Autumn",228386.8074,164946.3989,5544449.304,197170.5017,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1145",2014-10-01,2014,10,"Autumn",228386.8074,164946.3989,5184586.176,246485.4637,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1146",2014-10-01,2014,10,"Autumn",228386.8074,164946.3989,5184586.176,331552.983,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1147",2014-10-01,2014,10,"Autumn",228386.8074,164946.3989,5184586.176,197170.5017,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1148",2014-10-01,2014,10,"Autumn",228386.8074,164946.3989,7527624.85,246485.4637,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1149",2014-10-01,2014,10,"Autumn",228386.8074,164946.3989,7527624.85,331552.983,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1150",2014-10-01,2014,10,"Autumn",228386.8074,164946.3989,7527624.85,197170.5017,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1151",2014-10-01,2014,10,"Autumn",500644.4047,381733.3504,5544449.304,246485.4637,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1152",2014-10-01,2014,10,"Autumn",500644.4047,381733.3504,5544449.304,331552.983,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1153",2014-10-01,2014,10,"Autumn",500644.4047,381733.3504,5544449.304,197170.5017,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1154",2014-10-01,2014,10,"Autumn",500644.4047,381733.3504,5184586.176,246485.4637,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1155",2014-10-01,2014,10,"Autumn",500644.4047,381733.3504,5184586.176,331552.983,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1156",2014-10-01,2014,10,"Autumn",500644.4047,381733.3504,5184586.176,197170.5017,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1157",2014-10-01,2014,10,"Autumn",500644.4047,381733.3504,7527624.85,246485.4637,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1158",2014-10-01,2014,10,"Autumn",500644.4047,381733.3504,7527624.85,331552.983,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1159",2014-10-01,2014,10,"Autumn",500644.4047,381733.3504,7527624.85,197170.5017,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1160",2014-10-01,2014,10,"Autumn",500644.4047,112038.3331,5544449.304,246485.4637,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1161",2014-10-01,2014,10,"Autumn",500644.4047,112038.3331,5544449.304,331552.983,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1162",2014-10-01,2014,10,"Autumn",500644.4047,112038.3331,5544449.304,197170.5017,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1163",2014-10-01,2014,10,"Autumn",500644.4047,112038.3331,5184586.176,246485.4637,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1164",2014-10-01,2014,10,"Autumn",500644.4047,112038.3331,5184586.176,331552.983,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1165",2014-10-01,2014,10,"Autumn",500644.4047,112038.3331,5184586.176,197170.5017,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1166",2014-10-01,2014,10,"Autumn",500644.4047,112038.3331,7527624.85,246485.4637,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1167",2014-10-01,2014,10,"Autumn",500644.4047,112038.3331,7527624.85,331552.983,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1168",2014-10-01,2014,10,"Autumn",500644.4047,112038.3331,7527624.85,197170.5017,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1169",2014-10-01,2014,10,"Autumn",500644.4047,164946.3989,5544449.304,246485.4637,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1170",2014-10-01,2014,10,"Autumn",500644.4047,164946.3989,5544449.304,331552.983,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1171",2014-10-01,2014,10,"Autumn",500644.4047,164946.3989,5544449.304,197170.5017,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1172",2014-10-01,2014,10,"Autumn",500644.4047,164946.3989,5184586.176,246485.4637,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1173",2014-10-01,2014,10,"Autumn",500644.4047,164946.3989,5184586.176,331552.983,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1174",2014-10-01,2014,10,"Autumn",500644.4047,164946.3989,5184586.176,197170.5017,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1175",2014-10-01,2014,10,"Autumn",500644.4047,164946.3989,7527624.85,246485.4637,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1176",2014-10-01,2014,10,"Autumn",500644.4047,164946.3989,7527624.85,331552.983,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1177",2014-10-01,2014,10,"Autumn",500644.4047,164946.3989,7527624.85,197170.5017,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1178",2014-10-01,2014,10,"Autumn",526030.0275,381733.3504,5544449.304,246485.4637,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1179",2014-10-01,2014,10,"Autumn",526030.0275,381733.3504,5544449.304,331552.983,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1180",2014-10-01,2014,10,"Autumn",526030.0275,381733.3504,5544449.304,197170.5017,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1181",2014-10-01,2014,10,"Autumn",526030.0275,381733.3504,5184586.176,246485.4637,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1182",2014-10-01,2014,10,"Autumn",526030.0275,381733.3504,5184586.176,331552.983,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1183",2014-10-01,2014,10,"Autumn",526030.0275,381733.3504,5184586.176,197170.5017,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1184",2014-10-01,2014,10,"Autumn",526030.0275,381733.3504,7527624.85,246485.4637,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1185",2014-10-01,2014,10,"Autumn",526030.0275,381733.3504,7527624.85,331552.983,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1186",2014-10-01,2014,10,"Autumn",526030.0275,381733.3504,7527624.85,197170.5017,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1187",2014-10-01,2014,10,"Autumn",526030.0275,112038.3331,5544449.304,246485.4637,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1188",2014-10-01,2014,10,"Autumn",526030.0275,112038.3331,5544449.304,331552.983,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
"1189",2014-10-01,2014,10,"Autumn",526030.0275,112038.3331,5544449.304,197170.5017,NA,2.51666666666667,36.8,NA,NA,NA,NA,3.57666666666667,NA,NA,NA,66.3933333333333
